,NumExp,CPR,Concept,F1Score,Pattern,Encoding,Pattern Complexity,Recall,Examples,TH,Accuracy,Precision
1234,5,223.46000000000004,Orb,73.66,Double,Agent,10,68.8,[1025 1322  599  163 1336],0.2,75.4,79.26
1235,5,179.70999999999998,Orb,50.27,Double,Agent,10,36.8,[1025 1322  599  163 1336],0.5,63.6,79.31
1236,5,262.44,Level Door,87.4,SVM,Agent,10,86.0,[524 539 470 423 428],0.0,87.6,88.84
1237,5,171.76,Green Door,58.1,SVM,Agent,10,62.4,[621 840 761 710 794],0.0,55.0,54.36
1238,5,180.54000000000002,Key Door,57.01,SVM,Agent,10,48.8,[ 872 1032  923  985  884],0.0,63.2,68.54
1239,5,201.10000000000002,Other Door,65.95,SVM,Agent,10,61.2,[1230 1341 1292 1289 1318],0.0,68.4,71.5
1240,5,174.51,Key,58.87,SVM,Agent,10,62.4,[ 282  242  340  238 1075],0.0,56.4,55.71
1241,5,213.43,Orb,71.43,SVM,Agent,10,74.0,[ 797 1343  181 1022  197],0.0,70.4,69.03
1242,5,241.78000000000003,Level Door,79.91,Double,Agent,10,74.8,[499 477 593 474 527],0.2,81.2,85.78
1243,5,187.95000000000002,Level Door,43.83,Double,Agent,10,28.4,[499 477 593 474 527],0.5,63.6,95.95
1244,5,200.56,Green Door,65.81,Double,Agent,10,61.2,[718 606 776 616 628],0.2,68.2,71.16
1245,5,177.60000000000002,Green Door,46.86,Double,Agent,10,32.8,[718 606 776 616 628],0.5,62.8,82.0
1246,5,143.2,Key Door,42.0,Double,Agent,10,33.6,[ 933  852 1020 1054  970],0.2,53.6,56.0
1247,5,118.55000000000001,Key Door,24.47,Double,Agent,10,16.0,[ 933  852 1020 1054  970],0.5,50.6,51.95
1248,5,150.47,Other Door,29.13,Double,Agent,10,18.0,[1259 1100 1343 1121 1322],0.2,56.2,76.27
1249,5,161.4,Other Door,14.13,Double,Agent,10,7.6,[1259 1100 1343 1121 1322],0.5,53.8,100.0
1250,5,171.22,Key,51.74,Double,Agent,10,41.6,[245 223 291 319 805],0.2,61.2,68.42
1251,5,149.0,Key,29.03,Double,Agent,10,18.0,[245 223 291 319 805],0.5,56.0,75.0
1252,5,214.3,Orb,71.54,Double,Agent,10,72.4,[1327  756  763 1346  195],0.2,71.2,70.7
1253,5,182.91,Orb,37.54,Double,Agent,10,23.2,[1327  756  763 1346  195],0.5,61.4,98.31
1254,5,250.21999999999997,Level Door,83.46,SVM,Agent,10,92.8,[389 547 521 511 482],0.0,81.6,75.82
1255,5,178.24,Green Door,59.85,SVM,Agent,10,62.0,[640 754 648 775 818],0.0,58.4,57.84
1256,5,186.93,Key Door,62.04,SVM,Agent,10,60.8,[1082 1008 1071  873 1070],0.0,62.8,63.33
1257,5,152.94,Other Door,49.57,SVM,Agent,10,46.0,[1162 1264 1337 1187 1233],0.0,53.2,53.74
1258,5,178.86,Key,60.9,SVM,Agent,10,70.4,[206 846 283 304 339],0.0,54.8,53.66
1259,5,234.99,Orb,78.61,SVM,Agent,10,86.0,[1340  174  798 1327 1332],0.0,76.6,72.39
1260,5,197.51000000000002,Level Door,60.1,Double,Agent,10,47.6,[497 469 523 423 513],0.2,68.4,81.51
1261,5,195.0,Level Door,46.15,Double,Agent,10,30.0,[497 469 523 423 513],0.5,65.0,100.0
1262,5,176.41,Green Door,57.14,Double,Agent,10,52.0,[708 756 783 771 736],0.2,61.0,63.41
1263,5,111.77,Green Door,21.25,Double,Agent,10,13.6,[708 756 783 771 736],0.5,49.6,48.57
1264,5,162.85,Key Door,38.55,Double,Agent,10,25.6,[1079  908  859 1099 1046],0.2,59.2,78.05
1265,5,157.95999999999998,Key Door,25.85,Double,Agent,10,15.2,[1079  908  859 1099 1046],0.5,56.4,86.36
1266,5,179.28,Other Door,57.72,Double,Agent,10,51.6,[1302 1294 1193 1294 1141],0.2,62.2,65.48
1267,5,145.93,Other Door,32.0,Double,Agent,10,20.8,[1302 1294 1193 1294 1141],0.5,55.8,69.33
1268,5,172.35000000000002,Key,52.58,Double,Agent,10,42.8,[ 282  271 1064 1058  268],0.2,61.4,68.15
1269,5,135.97,Key,21.62,Double,Agent,10,12.8,[ 282  271 1064 1058  268],0.5,53.6,69.57
1270,5,181.86,Orb,59.53,Double,Agent,10,55.6,[1002  782 1310  776  781],0.2,62.2,64.06
1271,5,147.49,Orb,38.55,Double,Agent,10,27.6,[1002  782 1310  776  781],0.5,56.0,63.89
1272,5,235.83999999999997,Level Door,78.65,SVM,Agent,10,92.8,[425 511 514 591 534],0.0,74.8,68.24
1273,5,219.22,Green Door,73.55,SVM,Agent,10,84.0,[600 604 618 644 799],0.0,69.8,65.42
1274,5,177.49,Key Door,60.71,SVM,Agent,10,74.8,[1077 1057  899 1055  858],0.0,51.6,51.09
1275,5,215.28000000000003,Other Door,69.0,SVM,Agent,10,59.2,[1126 1152 1207 1336 1138],0.0,73.4,82.68
1276,5,207.31,Key,69.77,SVM,Agent,10,78.0,[261 277 306 809 332],0.0,66.2,63.11
1277,5,204.76,Orb,67.77,SVM,Agent,10,65.2,[1021  150  190  183 1332],0.0,69.0,70.56
1278,5,174.59,Level Door,53.43,Double,Agent,10,43.6,[417 455 567 365 591],0.2,62.0,68.99
1279,5,157.95999999999998,Level Door,25.85,Double,Agent,10,15.2,[417 455 567 365 591],0.5,56.4,86.36
1280,5,192.75,Green Door,63.94,Double,Agent,10,62.4,[691 698 601 670 736],0.2,64.8,65.55
1281,5,186.70999999999998,Green Door,50.7,Double,Agent,10,36.0,[691 698 601 670 736],0.5,65.0,85.71
1282,5,135.87,Key Door,24.26,Double,Agent,10,14.8,[ 961 1094 1028  906  892],0.2,53.8,67.27
1283,5,143.48999999999998,Key Door,6.18,Double,Agent,10,3.2,[ 961 1094 1028  906  892],0.5,51.4,88.89
1284,5,194.78000000000003,Other Door,61.83,Double,Agent,10,52.8,[1333 1149 1176 1142 1191],0.2,67.4,74.58
1285,5,176.85999999999999,Other Door,43.92,Double,Agent,10,29.6,[1333 1149 1176 1142 1191],0.5,62.2,85.06
1286,5,151.29999999999998,Key,46.7,Double,Agent,10,39.6,[1080  295  809  267  285],0.2,54.8,56.9
1287,5,123.6,Key,5.38,Double,Agent,10,2.8,[1080  295  809  267  285],0.5,50.8,70.0
1288,5,205.12,Orb,68.62,Double,Agent,10,70.4,[1039  778 1020  551  186],0.2,67.8,66.92
1289,5,157.70000000000002,Orb,37.24,Double,Agent,10,24.8,[1039  778 1020  551  186],0.5,58.2,74.7
1290,5,227.03000000000003,Level Door,75.55,SVM,Agent,10,95.2,[430 518 469 521 452],0.0,69.2,62.63
1291,5,193.67,Green Door,62.64,SVM,Agent,10,56.0,[663 652 772 766 677],0.0,66.6,71.07
1292,5,159.97000000000003,Key Door,45.95,SVM,Agent,10,35.2,[ 890  865 1078  867  864],0.0,58.6,66.17
1293,5,187.45000000000002,Other Door,59.95,SVM,Agent,10,52.4,[1112 1293 1109 1325 1144],0.0,65.0,70.05
1294,5,181.23000000000002,Key,59.66,SVM,Agent,10,56.8,[ 254  848  247 1071  818],0.0,61.6,62.83
1295,5,213.2,Orb,70.56,SVM,Agent,10,67.6,[ 196  751  154 1304  593],0.0,71.8,73.8
1296,5,206.89999999999998,Level Door,65.56,Double,Agent,10,55.2,[367 487 443 464 426],0.2,71.0,80.7
1297,5,194.1,Level Door,46.48,Double,Agent,10,30.4,[367 487 443 464 426],0.5,65.0,98.7
1298,5,198.73000000000002,Green Door,64.27,Double,Agent,10,57.2,[621 792 837 682 650],0.2,68.2,73.33
1299,5,189.19000000000003,Green Door,54.3,Double,Agent,10,40.4,[621 792 837 682 650],0.5,66.0,82.79
1300,5,157.05,Key Door,50.11,Double,Agent,10,44.8,[ 922  923 1001  998  894],0.2,55.4,56.85
1301,5,139.02,Key Door,32.94,Double,Agent,10,22.4,[ 922  923 1001  998  894],0.5,54.4,62.22
1302,5,199.95,Other Door,56.59,Double,Agent,10,41.2,[1175 1308 1188 1224 1139],0.2,68.4,90.35
1303,5,169.54999999999998,Other Door,27.99,Double,Agent,10,16.4,[1175 1308 1188 1224 1139],0.5,57.8,95.35
1304,5,117.27999999999999,Key,33.33,Double,Agent,10,26.8,[ 344  808  336 1081  219],0.2,46.4,44.08
1305,5,150.6,Key,0.8,Double,Agent,10,0.4,[ 344  808  336 1081  219],0.5,50.2,100.0
1306,5,224.89000000000001,Orb,73.01,Double,Agent,10,64.4,[ 160 1031 1319  173  553],0.2,76.2,84.29
1307,5,194.44,Orb,50.0,Double,Agent,10,34.0,[ 160 1031 1319  173  553],0.5,66.0,94.44
1308,5,267.24,Level Door,89.05,SVM,Agent,10,96.0,[364 351 595 466 421],0.0,88.2,83.04
1309,5,187.65,Green Door,62.52,SVM,Agent,10,62.4,[674 687 806 647 790],0.0,62.6,62.65
1310,5,165.67000000000002,Key Door,55.13,SVM,Agent,10,54.8,[1028  957 1016 1021 1062],0.0,55.4,55.47
1311,5,208.97,Other Door,69.16,SVM,Agent,10,66.4,[1222 1237 1224 1111 1188],0.0,70.4,72.17
1312,5,185.29000000000002,Key,61.93,SVM,Agent,10,62.8,[ 338 1053  809  202  247],0.0,61.4,61.09
1313,5,215.73000000000002,Orb,72.32,SVM,Agent,10,76.8,[1309  196  165  191  195],0.0,70.6,68.33
1314,5,211.19,Level Door,69.01,Double,Agent,10,62.8,[587 350 446 430 492],0.2,71.8,76.59
1315,5,183.32,Level Door,40.38,Double,Agent,10,25.6,[587 350 446 430 492],0.5,62.2,95.52
1316,5,169.13,Green Door,55.65,Double,Agent,10,53.2,[777 685 836 643 699],0.2,57.6,58.33
1317,5,149.61,Green Door,37.46,Double,Agent,10,26.0,[777 685 836 643 699],0.5,56.6,67.01
1318,5,152.83,Key Door,42.36,Double,Agent,10,31.6,[ 917  992 1035  925 1086],0.2,57.0,64.23
1319,5,97.24,Key Door,5.97,Double,Agent,10,3.2,[ 917  992 1035  925 1086],0.5,49.6,44.44
1320,5,137.38,Other Door,35.56,Double,Agent,10,25.6,[1112 1173 1235 1320 1128],0.2,53.6,58.18
1321,5,118.18,Other Door,13.48,Double,Agent,10,7.6,[1112 1173 1235 1320 1128],0.5,51.2,59.38
1322,5,92.10999999999999,Key,21.37,Double,Agent,10,15.6,[213 220 814 845 267],0.2,42.6,33.91
1323,5,93.44,Key,11.56,Double,Agent,10,6.8,[213 220 814 845 267],0.5,48.0,38.64
1324,5,223.33,Orb,73.55,Double,Agent,10,68.4,[1049  557  796  162  585],0.2,75.4,79.53
1325,5,188.95,Orb,53.15,Double,Agent,10,38.8,[1049  557  796  162  585],0.5,65.8,84.35
1326,5,240.89999999999998,Level Door,80.46,SVM,Agent,10,83.2,[448 495 406 390 451],0.0,79.8,77.9
1327,5,133.79000000000002,Green Door,44.17,SVM,Agent,10,43.2,[834 757 824 753 834],0.0,45.4,45.19
1328,5,193.88,Key Door,65.66,SVM,Agent,10,78.4,[ 977  931  954 1011 1040],0.0,59.0,56.48
1329,5,234.19,Other Door,75.86,SVM,Agent,10,66.0,[1254 1267 1106 1190 1167],0.0,79.0,89.19
1330,5,202.61,Key,68.35,SVM,Agent,10,81.2,[ 314  293 1099  255  815],0.0,62.4,59.01
1331,5,233.14,Orb,77.67,SVM,Agent,10,77.2,[ 763  198 1320  766 1004],0.0,77.8,78.14
1332,5,179.95999999999998,Level Door,56.88,Double,Agent,10,48.8,[432 355 411 484 454],0.2,63.0,68.16
1333,5,178.48,Level Door,33.78,Double,Agent,10,20.4,[432 355 411 484 454],0.5,60.0,98.08
1334,5,202.23,Green Door,66.52,Double,Agent,10,62.4,[764 636 609 716 836],0.2,68.6,71.23
1335,5,184.7,Green Door,51.91,Double,Agent,10,38.0,[764 636 609 716 836],0.5,64.8,81.9
1336,5,159.32,Key Door,36.59,Double,Agent,10,24.0,[ 889 1066  946 1017  934],0.2,58.4,76.92
1337,5,155.73,Key Door,26.85,Double,Agent,10,16.0,[ 889 1066  946 1017  934],0.5,56.4,83.33
1338,5,178.10999999999999,Other Door,56.75,Double,Agent,10,49.6,[1304 1175 1185 1313 1138],0.2,62.2,66.31
1339,5,156.51999999999998,Other Door,19.93,Double,Agent,10,11.2,[1304 1175 1185 1313 1138],0.5,55.0,90.32
1340,5,156.12,Key,45.52,Double,Agent,10,35.6,[254 225 204 821 817],0.2,57.4,63.12
1341,5,147.86,Key,24.32,Double,Agent,10,14.4,[254 225 204 821 817],0.5,55.2,78.26
1342,5,223.04000000000002,Orb,73.62,Double,Agent,10,69.2,[180 184 569 580 559],0.2,75.2,78.64
1343,5,186.61999999999998,Orb,48.7,Double,Agent,10,33.6,[180 184 569 580 559],0.5,64.6,88.42
1344,5,240.76,Level Door,80.43,SVM,Agent,10,89.6,[403 452 429 563 585],0.0,78.2,72.96
1345,5,193.22,Green Door,64.06,SVM,Agent,10,62.4,[829 667 690 640 764],0.0,65.0,65.82
1346,5,162.95,Key Door,55.22,SVM,Agent,10,59.2,[ 980  856 1023  915  977],0.0,52.0,51.75
1347,5,206.57,Other Door,69.57,SVM,Agent,10,83.2,[1277 1192 1342 1226 1152],0.0,63.6,59.77
1348,5,199.32999999999998,Key,67.31,SVM,Agent,10,83.6,[ 808  833 1087  802 1092],0.0,59.4,56.33
1349,5,217.62,Orb,73.0,SVM,Agent,10,86.0,[ 581 1020  580  153 1318],0.0,68.2,63.42
1350,5,221.4,Level Door,70.89,Double,Agent,10,60.4,[484 397 459 462 445],0.2,75.2,85.8
1351,5,177.14,Level Door,39.88,Double,Agent,10,25.6,[484 397 459 462 445],0.5,61.4,90.14
1352,5,191.04000000000002,Green Door,60.19,Double,Agent,10,50.8,[802 795 784 682 615],0.2,66.4,73.84
1353,5,182.58,Green Door,50.42,Double,Agent,10,36.4,[802 795 784 682 615],0.5,64.2,81.98
1354,5,181.8,Key Door,52.27,Double,Agent,10,39.2,[1098  896 1047 1053 1066],0.2,64.2,78.4
1355,5,129.13,Key Door,8.3,Double,Agent,10,4.4,[1098  896 1047 1053 1066],0.5,51.4,73.33
1356,5,195.42,Other Door,65.21,Double,Agent,10,65.6,[1233 1227 1130 1111 1169],0.2,65.0,64.82
1357,5,177.85,Other Door,46.55,Double,Agent,10,32.4,[1233 1227 1130 1111 1169],0.5,62.8,82.65
1358,5,157.64,Key,46.73,Double,Agent,10,37.2,[ 325  241  216  212 1086],0.2,57.6,62.84
1359,5,135.73,Key,19.93,Double,Agent,10,11.6,[ 325  241  216  212 1086],0.5,53.4,70.73
1360,5,179.0,Orb,57.78,Double,Agent,10,52.0,[1311  171  785  579 1002],0.2,62.0,65.0
1361,5,142.98,Orb,19.58,Double,Agent,10,11.2,[1311  171  785  579 1002],0.5,54.0,77.78
1362,5,258.01,Level Door,86.09,SVM,Agent,10,91.6,[451 489 545 565 550],0.0,85.2,81.21
1363,5,211.55,Green Door,70.22,SVM,Agent,10,68.4,[674 705 657 681 836],0.0,71.0,72.15
1364,5,202.7,Key Door,68.38,SVM,Agent,10,80.0,[1089 1067  859 1050 1086],0.0,63.0,59.7
1365,5,190.28,Other Door,64.47,SVM,Agent,10,74.4,[1177 1183 1146 1280 1141],0.0,59.0,56.88
1366,5,205.35999999999999,Key,69.02,SVM,Agent,10,74.4,[229 258 246 344 270],0.0,66.6,64.36
1367,5,216.38,Orb,71.67,SVM,Agent,10,68.8,[ 560 1025  765 1333  562],0.0,72.8,74.78
1368,5,211.81,Level Door,64.63,Double,Agent,10,50.8,[575 568 542 417 392],0.2,72.2,88.81
1369,5,192.0,Level Door,45.87,Double,Agent,10,30.0,[575 568 542 417 392],0.5,64.6,97.4
1370,5,187.68,Green Door,60.54,Double,Agent,10,54.0,[660 797 748 816 780],0.2,64.8,68.88
1371,5,189.45,Green Door,55.87,Double,Agent,10,42.8,[660 797 748 816 780],0.5,66.2,80.45
1372,5,161.3,Key Door,42.7,Double,Agent,10,30.4,[ 928  855  855  996 1040],0.2,59.2,71.7
1373,5,154.51000000000002,Key Door,29.87,Double,Agent,10,18.4,[ 928  855  855  996 1040],0.5,56.8,79.31
1374,5,224.62,Other Door,70.73,Double,Agent,10,58.0,[1285 1205 1159 1294 1127],0.2,76.0,90.62
1375,5,179.09,Other Door,35.83,Double,Agent,10,22.0,[1285 1205 1159 1294 1127],0.5,60.6,96.49
1376,5,101.42000000000002,Key,23.16,Double,Agent,10,16.4,[1076  302  329  320 1062],0.2,45.6,39.42
1377,5,102.0,Key,3.85,Double,Agent,10,2.0,[1076  302  329  320 1062],0.5,50.0,50.0
1378,5,241.01000000000002,Orb,80.16,Double,Agent,10,78.4,[ 196  773  597 1016  177],0.2,80.6,82.01
1379,5,181.06,Orb,46.96,Double,Agent,10,32.4,[ 196  773  597 1016  177],0.5,63.4,85.26
1380,5,250.38,Level Door,83.16,SVM,Agent,10,80.0,[540 582 586 516 435],0.0,83.8,86.58
1381,5,195.49999999999997,Green Door,64.09,SVM,Agent,10,59.6,[736 776 620 647 824],0.0,66.6,69.3
1382,5,162.57,Key Door,55.12,SVM,Agent,10,59.2,[ 886 1052  877  971  920],0.0,51.8,51.57
1383,5,194.63,Other Door,65.55,SVM,Agent,10,70.8,[1262 1285 1331 1153 1128],0.0,62.8,61.03
1384,5,218.14,Key,72.78,SVM,Agent,10,93.6,[ 343 1052  286  234 1068],0.0,65.0,59.54
1385,5,235.42000000000002,Orb,78.59,SVM,Agent,10,80.0,[1335 1304  194  594  759],0.0,78.2,77.22
1386,5,250.95999999999998,Level Door,83.33,Double,Agent,10,80.0,[436 574 576 445 440],0.2,84.0,86.96
1387,5,209.38,Level Door,59.51,Double,Agent,10,43.2,[436 574 576 445 440],0.5,70.6,95.58
1388,5,158.34,Green Door,47.53,Double,Agent,10,38.4,[830 839 753 749 639],0.2,57.6,62.34
1389,5,157.29000000000002,Green Door,22.38,Double,Agent,10,12.8,[830 839 753 749 639],0.5,55.6,88.89
1390,5,158.9,Key Door,43.29,Double,Agent,10,31.6,[ 889  856 1011  901  945],0.2,58.6,68.7
1391,5,150.83,Key Door,25.0,Double,Agent,10,14.8,[ 889  856 1011  901  945],0.5,55.6,80.43
1392,5,164.78,Other Door,50.25,Double,Agent,10,41.2,[1233 1303 1135 1133 1107],0.2,59.2,64.38
1393,5,163.49,Other Door,37.81,Double,Agent,10,24.8,[1233 1303 1135 1133 1107],0.5,59.2,79.49
1394,5,164.89000000000001,Key,46.24,Double,Agent,10,34.4,[ 801  228 1069  286  270],0.2,60.0,70.49
1395,5,138.45,Key,9.77,Double,Agent,10,5.2,[ 801  228 1069  286  270],0.5,52.0,81.25
1396,5,182.09,Orb,59.03,Double,Agent,10,53.6,[1024  172 1019 1019 1339],0.2,62.8,65.69
1397,5,151.95000000000002,Orb,34.65,Double,Agent,10,22.8,[1024  172 1019 1019 1339],0.5,57.0,72.15
1398,5,261.93,Level Door,87.35,SVM,Agent,10,88.4,[399 423 576 480 415],0.0,87.2,86.33
1399,5,213.82,Green Door,71.85,SVM,Agent,10,83.2,[774 793 681 603 778],0.0,67.4,63.22
1400,5,154.17000000000002,Key Door,44.44,SVM,Agent,10,34.4,[902 921 882 918 869],0.0,57.0,62.77
1401,5,181.67000000000002,Other Door,58.43,SVM,Agent,10,52.0,[1322 1157 1320 1273 1344],0.0,63.0,66.67
1402,5,192.75,Key,65.31,SVM,Agent,10,83.2,[ 308 1069 1066  257 1087],0.0,55.8,53.75
1403,5,218.0,Orb,69.21,SVM,Agent,10,58.0,[1346  170 1032  554  577],0.0,74.2,85.8
1404,5,260.02,Level Door,86.02,Double,Agent,10,80.0,[484 464 405 384 475],0.2,87.0,93.02
1405,5,166.20000000000002,Level Door,19.49,Double,Agent,10,10.8,[484 464 405 384 475],0.5,55.4,100.0
1406,5,185.17000000000002,Green Door,58.99,Double,Agent,10,51.2,[760 762 667 724 667],0.2,64.4,69.57
1407,5,184.01000000000002,Green Door,54.64,Double,Agent,10,42.4,[760 762 667 724 667],0.5,64.8,76.81
1408,5,158.93,Key Door,51.51,Double,Agent,10,47.6,[1087 1042 1084  966 1070],0.2,55.2,56.13
1409,5,139.60000000000002,Key Door,31.42,Double,Agent,10,20.8,[1087 1042 1084  966 1070],0.5,54.6,64.2
1410,5,171.0,Other Door,50.13,Double,Agent,10,38.8,[1349 1242 1127 1334 1187],0.2,61.4,70.8
1411,5,145.90999999999997,Other Door,13.28,Double,Agent,10,7.2,[1349 1242 1127 1334 1187],0.5,53.0,85.71
1412,5,170.40999999999997,Key,51.37,Double,Agent,10,41.2,[ 835  228  299  341 1079],0.2,61.0,68.21
1413,5,140.82000000000002,Key,8.37,Double,Agent,10,4.4,[ 835  228  299  341 1079],0.5,51.8,84.62
1414,5,234.14000000000001,Orb,78.21,Double,Agent,10,80.4,[ 562 1035 1019 1028 1012],0.2,77.6,76.14
1415,5,194.43,Orb,48.5,Double,Agent,10,32.4,[ 562 1035 1019 1028 1012],0.5,65.6,96.43
1416,5,243.0,Level Door,81.21,SVM,Agent,10,86.4,[543 571 474 497 553],0.0,80.0,76.6
1417,5,189.26,Green Door,64.07,SVM,Agent,10,72.4,[770 694 732 662 836],0.0,59.4,57.46
1418,5,154.53,Key Door,46.57,SVM,Agent,10,38.0,[1074 1041 1099  957  901],0.0,56.4,60.13
1419,5,190.51999999999998,Other Door,63.81,SVM,Agent,10,65.6,[1310 1259 1148 1288 1239],0.0,62.8,62.12
1420,5,155.62,Key,51.81,SVM,Agent,10,51.6,[826 337 203 237 220],0.0,52.0,52.02
1421,5,218.37,Orb,73.26,SVM,Agent,10,80.0,[ 577 1321 1336  597  755],0.0,70.8,67.57
1422,5,251.20000000000002,Level Door,83.08,Double,Agent,10,77.6,[565 593 570 476 508],0.2,84.2,89.4
1423,5,209.08999999999997,Level Door,63.24,Double,Agent,10,49.2,[565 593 570 476 508],0.5,71.4,88.49
1424,5,199.01000000000002,Green Door,64.09,Double,Agent,10,56.4,[795 749 693 696 764],0.2,68.4,74.21
1425,5,174.45,Green Door,45.09,Double,Agent,10,31.2,[795 749 693 696 764],0.5,62.0,81.25
1426,5,151.57999999999998,Key Door,47.47,Double,Agent,10,41.2,[ 890 1044  941  866 1068],0.2,54.4,55.98
1427,5,131.3,Key Door,31.7,Double,Agent,10,22.0,[ 890 1044  941  866 1068],0.5,52.6,56.7
1428,5,219.76999999999998,Other Door,68.8,Double,Agent,10,56.0,[1239 1143 1338 1260 1256],0.2,74.6,89.17
1429,5,186.47,Other Door,43.69,Double,Agent,10,28.4,[1239 1143 1338 1260 1256],0.5,63.4,94.67
1430,5,131.79000000000002,Key,24.03,Double,Agent,10,14.8,[ 245  209  253  216 1078],0.2,53.2,63.79
1431,5,153.6,Key,4.69,Double,Agent,10,2.4,[ 245  209  253  216 1078],0.5,51.2,100.0
1432,5,217.08999999999997,Orb,71.93,Double,Agent,10,69.2,[157 584 763 772 181],0.2,73.0,74.89
1433,5,178.95,Orb,38.22,Double,Agent,10,24.0,[157 584 763 772 181],0.5,61.2,93.75
1434,5,247.6,Level Door,82.5,SVM,Agent,10,82.0,[574 529 437 466 480],0.0,82.6,83.0
1435,5,187.36,Green Door,63.51,SVM,Agent,10,72.4,[681 817 805 672 801],0.0,58.4,56.56
1436,5,186.75,Key Door,62.27,SVM,Agent,10,62.4,[ 926 1010  881 1098 1047],0.0,62.2,62.15
1437,5,164.5,Other Door,55.88,SVM,Agent,10,60.8,[1274 1329 1339 1207 1207],0.0,52.0,51.7
1438,5,219.10999999999999,Key,72.59,SVM,Agent,10,99.6,[ 345  251  321 1059  834],0.0,62.4,57.11
1439,5,190.3,Orb,64.58,SVM,Agent,10,78.4,[1316  153  165 1013 1048],0.0,57.0,54.9
1440,5,193.36999999999998,Level Door,63.02,Double,Agent,10,57.6,[580 443 478 458 430],0.2,66.2,69.57
1441,5,191.29999999999998,Level Door,51.0,Double,Agent,10,35.6,[580 443 478 458 430],0.5,65.8,89.9
1442,5,148.05,Green Door,37.96,Double,Agent,10,26.8,[848 771 824 771 783],0.2,56.2,65.05
1443,5,136.60000000000002,Green Door,9.06,Double,Agent,10,4.8,[848 771 824 771 783],0.5,51.8,80.0
1444,5,173.34,Key Door,52.37,Double,Agent,10,42.0,[ 903 1098 1093  996  931],0.2,61.8,69.54
1445,5,146.70999999999998,Key Door,7.66,Double,Agent,10,4.0,[ 903 1098 1093  996  931],0.5,51.8,90.91
1446,5,112.91,Other Door,29.92,Double,Agent,10,22.8,[1201 1331 1255 1232 1312],0.2,46.6,43.51
1447,5,98.80000000000001,Other Door,14.0,Double,Agent,10,8.4,[1201 1331 1255 1232 1312],0.5,48.4,42.0
1448,5,167.34000000000003,Key,47.18,Double,Agent,10,35.2,[1094  208  242  811  253],0.2,60.6,71.54
1449,5,152.85,Key,26.17,Double,Agent,10,15.6,[1094  208  242  811  253],0.5,56.0,81.25
1450,5,226.23000000000002,Orb,74.35,Double,Agent,10,68.4,[1307  177  587  194 1318],0.2,76.4,81.43
1451,5,157.04,Orb,14.76,Double,Agent,10,8.0,[1307  177  587  194 1318],0.5,53.8,95.24
1452,5,243.52,Level Door,80.34,SVM,Agent,10,74.4,[446 350 441 384 550],0.0,81.8,87.32
1453,5,206.32999999999998,Green Door,69.5,SVM,Agent,10,81.6,[750 687 709 615 672],0.0,64.2,60.53
1454,5,188.39,Key Door,63.62,SVM,Agent,10,69.6,[932 863 899 850 932],0.0,60.2,58.59
1455,5,200.23999999999998,Other Door,65.81,SVM,Agent,10,61.6,[1237 1217 1174 1147 1173],0.0,68.0,70.64
1456,5,174.06,Key,51.16,SVM,Agent,10,39.6,[1084  277  824 1090 1086],0.0,62.2,72.26
1457,5,174.67000000000002,Orb,52.63,SVM,Agent,10,42.0,[ 769  797 1347 1047 1320],0.0,62.2,70.47
1458,5,207.23000000000002,Level Door,68.61,Double,Agent,10,66.0,[576 477 550 478 411],0.2,69.8,71.43
1459,5,191.62,Level Door,51.71,Double,Agent,10,36.4,[576 477 550 478 411],0.5,66.0,89.22
1460,5,198.25,Green Door,65.1,Double,Agent,10,60.8,[667 623 781 757 735],0.2,67.4,70.05
1461,5,185.85000000000002,Green Door,53.48,Double,Agent,10,40.0,[667 623 781 757 735],0.5,65.2,80.65
1462,5,153.97,Key Door,44.9,Double,Agent,10,35.2,[ 941  882  906 1001 1030],0.2,56.8,61.97
1463,5,150.64,Key Door,35.33,Double,Agent,10,23.6,[ 941  882  906 1001 1030],0.5,56.8,70.24
1464,5,142.91,Other Door,44.03,Double,Agent,10,37.6,[1149 1143 1278 1101 1269],0.2,52.2,53.11
1465,5,118.4,Other Door,26.9,Double,Agent,10,18.4,[1149 1143 1278 1101 1269],0.5,50.0,50.0
1466,5,105.52000000000001,Key,26.74,Double,Agent,10,20.0,[ 320 1090  274  256  220],0.2,45.2,40.32
1467,5,59.959999999999994,Key,1.5,Double,Agent,10,0.8,[ 320 1090  274  256  220],0.5,47.4,11.76
1468,5,207.12,Orb,68.35,Double,Agent,10,64.8,[ 194  196 1012 1010 1000],0.2,70.0,72.32
1469,5,160.68,Orb,40.58,Double,Agent,10,28.0,[ 194  196 1012 1010 1000],0.5,59.0,73.68
1470,5,251.27,Level Door,83.89,SVM,Agent,10,89.6,[433 429 418 463 406],0.0,82.8,78.87
1471,5,192.27,Green Door,64.83,SVM,Agent,10,70.4,[699 696 676 773 720],0.0,61.8,60.07
1472,5,125.32,Key Door,39.65,SVM,Agent,10,36.0,[ 890 1018 1075 1074 1096],0.0,45.2,44.12
1473,5,174.85000000000002,Other Door,56.51,SVM,Agent,10,51.2,[1348 1335 1308 1157 1345],0.0,60.6,63.05
1474,5,157.99,Key,51.88,SVM,Agent,10,49.6,[232 307 331 244 824],0.0,54.0,54.39
1475,5,186.97,Orb,63.51,SVM,Agent,10,75.2,[ 191 1021 1341  597 1001],0.0,56.8,54.97
